ESWMinima	47
Con1Maxima	73
Pressure	Loading
0.01	1.2524953959
0.01	1.2524953959
0.01	1.2524953959
0.01	1.2524953959
0.02	1.5604483197
0.02	1.5604483197
0.02	1.5604483197
0.04	1.9714102544
0.04	1.9714102544
0.04	1.9714102544
0.05	2.1301711581
0.05	2.1301711581
0.05	2.1301711581
0.05	2.1301711581
0.06	2.2618158296
0.06	2.2618158296
0.06	2.2618158296
0.08	2.4758137813
0.08	2.4758137813
0.08	2.4758137813
0.1	2.6480578819
0.1	2.6480578819
0.1	2.6480578819
0.1	2.6480578819
0.2	3.2103565244
0.2	3.2103565244
0.2	3.2103565244
0.4	3.8672995958
0.4	3.8672995958
0.4	3.8672995958
0.5	4.0936941159
0.5	4.0936941159
0.5	4.0936941159
0.5	4.0936941159
0.6	4.303306528999999
0.6	4.303306528999999
0.6	4.303306528999999
0.8	4.606890896
0.8	4.606890896
0.8	4.606890896
1.0	4.8333512118
5.0	6.1098952803
10.0	6.7607250093
20.0	8.3741446863
30.0	10.4685813037
40.0	11.4121488935
50.0	11.8461264146
60.0	12.128044607
70.0	12.314139441500002
80.0	12.4662777518
90.0	12.5633893874
100.0	12.6483984043
150.0	12.8988411975
200.0	13.056167181600001
250.0	13.1648209733
300.0	13.2322303647
350.0	13.304866121500002
400.0	13.362191850999999
450.0	13.402768437999999
500.0	13.4566277713
550.0	13.458053234400001
600.0	13.4995058436
650.0	13.5458058268
700.0	13.541057246300001
750.0	13.6146425128
800.0	13.592539842
850.0	13.655330046800001
900.0	13.651518456199998
950.0	13.6823444221
1000.0	13.6591308491
1500.0	13.8378468722
2000.0	13.9061669151
2500.0	13.938367299300001
3000.0	14.0461801644
3500.0	14.0983333371
4000.0	14.148672066
4500.0	14.125138538
5000.0	14.1653255117
5500.0	14.215547965899999
6000.0	14.2437690403
6500.0	14.2720831144
7000.0	14.2932186278
7500.0	14.285048336400001
8000.0	14.336774769200002
8500.0	14.340834792
9000.0	14.3477554307
9500.0	14.380190561800001
10000.0	14.3659312351
11000.0	14.4070716808
12000.0	14.4879770553
13000.0	14.5198490935
14000.0	14.5033462855
15000.0	14.508444389100001
16000.0	14.5638246826
17000.0	14.5833026831
18000.0	14.608301131800001
19000.0	14.581382153599998
20000.0	14.644249175599999
21000.0	14.550445706800001
22000.0	14.5961526293
23000.0	14.6112119935
25000.0	14.6589627127
27000.0	14.7108591622
28000.0	14.720794850299999
30000.0	14.7313300921
35000.0	14.794517169
40000.0	14.8036701011
45000.0	14.815433418800001
50000.0	14.9776615178
55000.0	14.9338253783
60000.0	15.0033596123
70000.0	14.9304198499
80000.0	15.0283912252
90000.0	15.0481159596
100000.0	15.0646813003
